clutch_code,roi_code,plate_id_filled,slot_id_filled,date_born,parent_female,parent_male,roi_dir
LCL-0008,20250606-plate1-slot1-roi04,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish12_roi1
LCL-0008,20250606-plate1-slot1-roi05,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish12_roi2
LCL-0008,20250606-plate1-slot1-roi06,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish13_roi1
LCL-0008,20250606-plate1-slot1-roi07,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish13_roi2
LCL-0008,20250606-plate1-slot1-roi08,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish14_roi1
LCL-0008,20250606-plate1-slot1-roi09,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish14_roi2
LCL-0008,20250606-plate1-slot1-roi10,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish14_roi3
LCL-0008,20250606-plate1-slot1-roi11,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish15_roi1
LCL-0008,20250606-plate1-slot1-roi12,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish15_roi2
LCL-0008,20250606-plate1-slot1-roi13,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish15_roi3
LCL-0008,20250606-plate1-slot1-roi14,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish1_roi1
LCL-0008,20250606-plate1-slot1-roi15,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish2_roi1
LCL-0008,20250606-plate1-slot1-roi16,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish3_roi1
LCL-0008,20250606-plate1-slot1-roi17,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish4_roi1
LCL-0008,20250606-plate1-slot1-roi18,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish6_roi1
LCL-0008,20250606-plate1-slot1-roi19,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish7_roi1
LCL-0008,20250606-plate1-slot1-roi20,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish7_roi2
LCL-0008,20250606-plate1-slot1-roi21,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish8_roi1
LCL-0008,20250606-plate1-slot1-roi22,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish9_roi1
LCL-0008,20250606-plate1-slot1-roi23,20250606-plate1,20250606-plate1-slot1,2025-06-05,Jim (F2 of allele 316),Ben (F2 of allele 310),/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish9_roi2
LCL-0048,20250610-plate1-slot1-roi01,20250610-plate1,20250610-plate1-slot1,2025-06-09,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish11_72hpf_roi1
LCL-0048,20250610-plate1-slot1-roi02,20250610-plate1,20250610-plate1-slot1,2025-06-09,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish2_24hpf_roi1
LCL-0048,20250610-plate1-slot1-roi03,20250610-plate1,20250610-plate1-slot1,2025-06-09,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish2_24hpf_roi2
LCL-0048,20250610-plate1-slot1-roi04,20250610-plate1,20250610-plate1-slot1,2025-06-09,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish3_24hpf_roi1
LCL-0048,20250610-plate1-slot1-roi05,20250610-plate1,20250610-plate1-slot1,2025-06-09,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish4_24hpf_roi1
LCL-0048,20250610-plate1-slot1-roi06,20250610-plate1,20250610-plate1-slot1,2025-06-09,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish5_24hpf_roi1
LCL-0048,20250610-plate1-slot1-roi07,20250610-plate1,20250610-plate1-slot1,2025-06-09,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish5_48hpf_roi2
LCL-0048,20250610-plate1-slot1-roi08,20250610-plate1,20250610-plate1-slot1,2025-06-09,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish6_48hpf_roi1
LCL-0048,20250610-plate1-slot1-roi09,20250610-plate1,20250610-plate1-slot1,2025-06-09,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish6_48hpf_roi2
LCL-0005,20250612-plate1-slot1-roi01,20250612-plate1,20250612-plate1-slot1,2025-06-11,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish1_roi1
LCL-0005,20250612-plate1-slot1-roi02,20250612-plate1,20250612-plate1-slot1,2025-06-11,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish2_roi1
LCL-0005,20250612-plate1-slot1-roi03,20250612-plate1,20250612-plate1-slot1,2025-06-11,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish3_roi1
LCL-0005,20250612-plate1-slot1-roi04,20250612-plate1,20250612-plate1-slot1,2025-06-11,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish4_roi1
LCL-0005,20250612-plate1-slot1-roi05,20250612-plate1,20250612-plate1-slot1,2025-06-11,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi1
LCL-0005,20250612-plate1-slot1-roi06,20250612-plate1,20250612-plate1-slot1,2025-06-11,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi2
LCL-0005,20250612-plate1-slot1-roi07,20250612-plate1,20250612-plate1-slot1,2025-06-11,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi3
LCL-0005,20250612-plate1-slot1-roi08,20250612-plate1,20250612-plate1-slot1,2025-06-11,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish6_roi1
LCL-0005,20250612-plate1-slot1-roi09,20250612-plate1,20250612-plate1-slot1,2025-06-11,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish7_roi1
LCL-0005,20250612-plate1-slot1-roi10,20250612-plate1,20250612-plate1-slot1,2025-06-11,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish8_roi1
LCL-0009,20250613-plate1-slot1-roi01,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish10_roi1
LCL-0009,20250613-plate1-slot1-roi02,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish11_roi1
LCL-0009,20250613-plate1-slot1-roi03,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish12_roi1
LCL-0009,20250613-plate1-slot1-roi04,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish1_roi1
LCL-0009,20250613-plate1-slot1-roi05,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish2_roi1
LCL-0009,20250613-plate1-slot1-roi06,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish3_roi1
LCL-0009,20250613-plate1-slot1-roi07,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish4_roi1
LCL-0009,20250613-plate1-slot1-roi08,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish5_roi1
LCL-0009,20250613-plate1-slot1-roi09,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish6_roi1
LCL-0009,20250613-plate1-slot1-roi10,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish7_roi
LCL-0009,20250613-plate1-slot1-roi11,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish8_roi1
LCL-0009,20250613-plate1-slot1-roi12,20250613-plate1,20250613-plate1-slot1,2025-06-12,Jim (F2 of allele 316),Dennis (F2 of allele 318),/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish9_roi1
LCL-0049,20250617-plate1-slot1-roi01,20250617-plate1,20250617-plate1-slot1,2025-06-16,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_24hpf_roi1_brain
LCL-0049,20250617-plate1-slot1-roi02,20250617-plate1,20250617-plate1-slot1,2025-06-16,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_72hpf_roi1-ear
LCL-0049,20250617-plate1-slot1-roi03,20250617-plate1,20250617-plate1-slot1,2025-06-16,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_72hpf_roi2_muscle
LCL-0049,20250617-plate1-slot1-roi04,20250617-plate1,20250617-plate1-slot1,2025-06-16,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish2_24hpf_roi1_brain
LCL-0049,20250617-plate1-slot1-roi05,20250617-plate1,20250617-plate1-slot1,2025-06-16,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish3_24hpf_roi1_brain
LCL-0049,20250617-plate1-slot1-roi06,20250617-plate1,20250617-plate1-slot1,2025-06-16,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish4_24hpf_roi1_brain
LCL-0001,20250618-plate1-slot1-roi01,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi1
LCL-0001,20250618-plate1-slot1-roi02,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi2
LCL-0001,20250618-plate1-slot1-roi03,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi3
LCL-0001,20250618-plate1-slot1-roi04,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi4
LCL-0001,20250618-plate1-slot1-roi05,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish11_roi1
LCL-0001,20250618-plate1-slot1-roi06,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1
LCL-0001,20250618-plate1-slot1-roi07,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1_2
LCL-0001,20250618-plate1-slot1-roi08,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish2_roi1
LCL-0001,20250618-plate1-slot1-roi09,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish3_roi1
LCL-0001,20250618-plate1-slot1-roi10,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish4_roi1
LCL-0001,20250618-plate1-slot1-roi11,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish5_roi1
LCL-0001,20250618-plate1-slot1-roi12,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi1
LCL-0001,20250618-plate1-slot1-roi13,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi2
LCL-0001,20250618-plate1-slot1-roi14,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi1
LCL-0001,20250618-plate1-slot1-roi15,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi2
LCL-0001,20250618-plate1-slot1-roi16,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi3
LCL-0001,20250618-plate1-slot1-roi17,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi4
LCL-0001,20250618-plate1-slot1-roi18,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi1
LCL-0001,20250618-plate1-slot1-roi19,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi2
LCL-0001,20250618-plate1-slot1-roi20,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi3
LCL-0001,20250618-plate1-slot1-roi21,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi4
LCL-0001,20250618-plate1-slot1-roi22,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi1
LCL-0001,20250618-plate1-slot1-roi23,20250618-plate1,20250618-plate1-slot1,2025-06-17,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi2
LCL-0006,20250619-plate1-slot1-roi01,20250619-plate1,20250619-plate1-slot1,2025-06-18,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi1
LCL-0006,20250619-plate1-slot1-roi02,20250619-plate1,20250619-plate1-slot1,2025-06-18,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi2
LCL-0006,20250619-plate1-slot1-roi03,20250619-plate1,20250619-plate1-slot1,2025-06-18,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish2_roi1
LCL-0006,20250619-plate1-slot1-roi04,20250619-plate1,20250619-plate1-slot1,2025-06-18,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi1
LCL-0006,20250619-plate1-slot1-roi05,20250619-plate1,20250619-plate1-slot1,2025-06-18,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi2
LCL-0006,20250619-plate1-slot1-roi06,20250619-plate1,20250619-plate1-slot1,2025-06-18,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish4_roi1
LCL-0006,20250619-plate1-slot1-roi07,20250619-plate1,20250619-plate1-slot1,2025-06-18,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi1
LCL-0006,20250619-plate1-slot1-roi08,20250619-plate1,20250619-plate1-slot1,2025-06-18,Dennis (F2 of allele 318),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi2
LCL-0010,20250624-plate1-slot1-roi01,20250624-plate1,20250624-plate1-slot1,2025-06-23,Ken (F2 of allele 320),Isaac (F2 of allele 314),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish1_roi1
LCL-0010,20250624-plate1-slot1-roi02,20250624-plate1,20250624-plate1-slot1,2025-06-23,Ken (F2 of allele 320),Isaac (F2 of allele 314),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi1
LCL-0010,20250624-plate1-slot1-roi03,20250624-plate1,20250624-plate1-slot1,2025-06-23,Ken (F2 of allele 320),Isaac (F2 of allele 314),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi2
LCL-0010,20250624-plate1-slot1-roi04,20250624-plate1,20250624-plate1-slot1,2025-06-23,Ken (F2 of allele 320),Isaac (F2 of allele 314),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish3_roi1
LCL-0010,20250624-plate1-slot1-roi05,20250624-plate1,20250624-plate1-slot1,2025-06-23,Ken (F2 of allele 320),Isaac (F2 of allele 314),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish4_roi1
LCL-0002,20250624-plate1-slot2-roi01,20250624-plate1,20250624-plate1-slot2,2025-06-24,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish2_roi1
LCL-0002,20250624-plate1-slot2-roi02,20250624-plate1,20250624-plate1-slot2,2025-06-24,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi1
LCL-0002,20250624-plate1-slot2-roi03,20250624-plate1,20250624-plate1-slot2,2025-06-24,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi2
LCL-0002,20250624-plate1-slot2-roi04,20250624-plate1,20250624-plate1-slot2,2025-06-24,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi3
LCL-0002,20250624-plate1-slot2-roi05,20250624-plate1,20250624-plate1-slot2,2025-06-24,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi1
LCL-0002,20250624-plate1-slot2-roi06,20250624-plate1,20250624-plate1-slot2,2025-06-24,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi2
LCL-0002,20250624-plate1-slot2-roi07,20250624-plate1,20250624-plate1-slot2,2025-06-24,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi3
LCL-0002,20250624-plate1-slot2-roi08,20250624-plate1,20250624-plate1-slot2,2025-06-24,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi4
LCL-0002,20250624-plate1-slot2-roi09,20250624-plate1,20250624-plate1-slot2,2025-06-24,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1
LCL-0002,20250624-plate1-slot2-roi10,20250624-plate1,20250624-plate1-slot2,2025-06-24,Ben (F2 of allele 310),Abe (F2 of allele 309),/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1-1
