roi_dir,date_experiment,date_mount,parent_female,parent_male,genotype_base_codes,genotype_allele_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,all_unique_organelles,all_fluor_organelles
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi1,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi2,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi1,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi2,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi3,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi1,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi2,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi3,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi1,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi2,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish8_24hpf_roi1,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish8_24hpf_roi2,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish9_24hpf_roi1,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish9_24hpf_roi2,20251002_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi1_brain,20251003_mem_tester,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi2_spine_muscle,20251003_mem_tester,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi3_spine_muscle_tail,20251003_mem_tester,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi4_spine_muscle_tail,20251003_mem_tester,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi5_spine_muscle_tail,20251003_mem_tester,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi6_spine_muscle_tail,20251003_mem_tester,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi7_spine_muscle_tail,20251003_mem_tester,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi1,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi2,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi3,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi4,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi1,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi2,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi1,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi2,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi3,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi1,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi2,20251006_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi1,20251007_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi2,20251007_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi2_test,20251007_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi3,20251007_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi4,20251007_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi5,20251007_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish3_48hpf_roi1,20251007_mem_histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi1,20251009_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi2,20251009_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi3,20251009_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi4,20251009_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi1,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi2,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi1,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi2,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi1,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi2,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi1,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi2,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi1,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi2,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi1,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi2,20251010_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi1,20251013_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi3,20251013_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi1,20251013_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi2,20251013_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi3,20251013_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi4,20251013_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi1,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi2,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi3,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish2_48hpf_roi1,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi1,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi2,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish6_48hpf_roi1,20251015_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito/fish1_72hpf_roi1,20251016_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi1,20251016_mem-mito_v2,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi2,20251016_mem-mito_v2,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test,20251017_nuclear_envelope,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test_SIM,20251017_nuclear_envelope,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi1,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi2,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi3,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi4,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi5,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi6,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi7,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi1,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi2,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi1,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi2,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi3,20251020_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi1,20251021_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi2,20251021_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi1,20251021_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi2,20251021_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi1,20251021_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi2,20251021_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish4_24hpf_roi1,20251021_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish5_24hpf_roi1,20251021_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi1,20251021_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi2,20251021_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish1_24hpf_roi1,20251021_mem-mito_v2,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi1,20251021_mem-mito_v2,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi2,20251021_mem-mito_v2,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi1,20251021_mem-mito_v2,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi2,20251021_mem-mito_v2,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi3,20251021_mem-mito_v2,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi4,20251021_mem-mito_v2,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish1_48hpf_roi1,20251022_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi1,20251022_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi2,20251022_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish4_48hpf_roi1,20251022_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish1_24hpf_roi1,20251023_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish1_24hpf_roi2,20251023_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish3_24hpf_roi1,20251023_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi1,20251027_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi2,20251027_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi1,20251027_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi2,20251027_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi3,20251027_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi4,20251027_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi5,20251027_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi6,20251027_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi7,20251027_mem-histone,,,,,,,,,,,,,,,,"histone,membrane",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-mito/fish1_24hpf_roi1,20251028_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish1_24hpf_roi1,20251028_mem-peroxi,,,,,,,,,,,,,,,,"membrane,peroxisome",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi1,20251028_mem-peroxi,,,,,,,,,,,,,,,,"membrane,peroxisome",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi2,20251028_mem-peroxi,,,,,,,,,,,,,,,,"membrane,peroxisome",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi1,20251028_mem-peroxi,,,,,,,,,,,,,,,,"membrane,peroxisome",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi2,20251028_mem-peroxi,,,,,,,,,,,,,,,,"membrane,peroxisome",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish1_24hpf_roi1,20251028_mem-peroxi2,,,,,,,,,,,,,,,,"membrane,peroxisome",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish2_24hpf_roi1,20251028_mem-peroxi2,,,,,,,,,,,,,,,,"membrane,peroxisome",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish4_24hpf_roi1,20251028_mem-peroxi2,,,,,,,,,,,,,,,,"membrane,peroxisome",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish5_24hpf_roi1,20251028_mem-peroxi2,,,,,,,,,,,,,,,,"membrane,peroxisome",
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish6_24hpf_roi1,20251028_mem-peroxi2,,,,,,,,,,,,,,,,"membrane,peroxisome",
/clusterfs/vast/abcabc/Aang_Foundation/20251029_peroxi/fish1_roi1,20251029_peroxi,,,,,,,,,,,,,,,,peroxisome,
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish1_24hpf_roi1,20251105_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi1,20251105_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi2,20251105_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish3_24hpf_roi1,20251105_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish3_24hpf_roi2,20251105_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi1,20251105_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi2,20251105_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi1,20251105_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi2,20251105_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi1,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi2,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi1,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi2,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi3,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi4,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi1,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi2,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi3,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi1,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi2,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi3,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi4,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi1,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi2,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi3,20251106_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-kinectocore/fish1_72hpf_roi1,20251107_mem-kinectocore,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi1,20251107_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi1-2,20251107_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi2,20251107_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi3,20251107_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
