roi_dir,bruker_roi_id,plate_date,plate_id_filled,slot_id_filled,roi_index_within_slot,dataset_slug,experiment_folder,fish_id,fish_number,fish_age_hpf,roi_anatomy,roi_tiffs,date_experiment,Date imaged,date_mount,ZF female genotype,ZF male genotype,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,all_unique_organelles,all_fluor_organelles,link_source,treatment_plasmid_names_sheet,treatment_rna_names_sheet,treatment_protein_names_sheet,treatment_dye_names_sheet
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi5,20250908-plate83-slot2-roi8,20250908,83,2,8,20250908_mem-mito,20250908_mem-mito,fish2,2.0,72.0,,1200,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi1,20250908-plate83-slot3-roi1,20250908,83,3,1,20250908_mem-mito,20250908_mem-mito,fish4,4.0,24.0,,300,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi2,20250908-plate83-slot3-roi2,20250908,83,3,2,20250908_mem-mito,20250908_mem-mito,fish4,4.0,24.0,,300,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi3,20250908-plate83-slot3-roi3,20250908,83,3,3,20250908_mem-mito,20250908_mem-mito,fish4,4.0,24.0,,300,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi1,20250908-plate83-slot4-roi1,20250908,83,4,1,20250908_mem-mito,20250908_mem-mito,fish5,5.0,24.0,,300,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi2,20250908-plate83-slot4-roi2,20250908,83,4,2,20250908_mem-mito,20250908_mem-mito,fish5,5.0,24.0,,300,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi3,20250908-plate83-slot4-roi3,20250908,83,4,3,20250908_mem-mito,20250908_mem-mito,fish5,5.0,24.0,,300,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi4,20250908-plate83-slot4-roi4,20250908,83,4,4,20250908_mem-mito,20250908_mem-mito,fish5,5.0,24.0,,300,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi1,20250908-plate83-slot5-roi1,20250908,83,5,1,20250908_mem-mito,20250908_mem-mito,fish6,6.0,24.0,,300,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi2,20250908-plate83-slot5-roi2,20250908,83,5,2,20250908_mem-mito,20250908_mem-mito,fish6,6.0,24.0,,300,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi3,20250908-plate83-slot5-roi3,20250908,83,5,3,20250908_mem-mito,20250908_mem-mito,fish6,6.0,24.0,,300,20250908_mem-mito,2025-09-08,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi1,20250911-plate84-slot1-roi1,20250911,84,1,1,20250911_mem-mito,20250911_mem-mito,fish1,1.0,48.0,,400,20250911_mem-mito,2025-09-11,2025-09-11,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi2,20250911-plate84-slot1-roi2,20250911,84,1,2,20250911_mem-mito,20250911_mem-mito,fish1,1.0,48.0,,400,20250911_mem-mito,2025-09-11,2025-09-11,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi3,20250911-plate84-slot1-roi3,20250911,84,1,3,20250911_mem-mito,20250911_mem-mito,fish1,1.0,48.0,,400,20250911_mem-mito,2025-09-11,2025-09-11,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi4,20250911-plate84-slot1-roi4,20250911,84,1,4,20250911_mem-mito,20250911_mem-mito,fish1,1.0,48.0,,400,20250911_mem-mito,2025-09-11,2025-09-11,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi5,20250911-plate84-slot1-roi5,20250911,84,1,5,20250911_mem-mito,20250911_mem-mito,fish1,1.0,48.0,,400,20250911_mem-mito,2025-09-11,2025-09-11,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi1,20250911-plate84-slot2-roi1,20250911,84,2,1,20250911_mem-mito,20250911_mem-mito,fish2,2.0,48.0,,400,20250911_mem-mito,2025-09-11,2025-09-11,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi2,20250911-plate84-slot2-roi2,20250911,84,2,2,20250911_mem-mito,20250911_mem-mito,fish2,2.0,48.0,,400,20250911_mem-mito,2025-09-11,2025-09-11,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi3,20250911-plate84-slot2-roi3,20250911,84,2,3,20250911_mem-mito,20250911_mem-mito,fish2,2.0,48.0,,400,20250911_mem-mito,2025-09-11,2025-09-11,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi1,20250912-plate85-slot1-roi1,20250912,85,1,1,20250912_mem-mito,20250912_mem-mito,fish1,1.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi2,20250912-plate85-slot1-roi2,20250912,85,1,2,20250912_mem-mito,20250912_mem-mito,fish1,1.0,72.0,,200,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi3,20250912-plate85-slot1-roi3,20250912,85,1,3,20250912_mem-mito,20250912_mem-mito,fish1,1.0,72.0,,350,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi4,20250912-plate85-slot1-roi4,20250912,85,1,4,20250912_mem-mito,20250912_mem-mito,fish1,1.0,72.0,,350,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi1,20250912-plate85-slot2-roi1,20250912,85,2,1,20250912_mem-mito,20250912_mem-mito,fish2,2.0,72.0,,350,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi2,20250912-plate85-slot2-roi2,20250912,85,2,2,20250912_mem-mito,20250912_mem-mito,fish2,2.0,72.0,,200,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi3,20250912-plate85-slot2-roi3,20250912,85,2,3,20250912_mem-mito,20250912_mem-mito,fish2,2.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi4,20250912-plate85-slot2-roi4,20250912,85,2,4,20250912_mem-mito,20250912_mem-mito,fish2,2.0,72.0,,350,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi1,20250912-plate85-slot3-roi1,20250912,85,3,1,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi10,20250912-plate85-slot3-roi2,20250912,85,3,2,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,300,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi11,20250912-plate85-slot3-roi3,20250912,85,3,3,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi12,20250912-plate85-slot3-roi4,20250912,85,3,4,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi2,20250912-plate85-slot3-roi5,20250912,85,3,5,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,350,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi3,20250912-plate85-slot3-roi6,20250912,85,3,6,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi4,20250912-plate85-slot3-roi7,20250912,85,3,7,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi5,20250912-plate85-slot3-roi8,20250912,85,3,8,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi6,20250912-plate85-slot3-roi9,20250912,85,3,9,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi7,20250912-plate85-slot3-roi10,20250912,85,3,10,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi8,20250912-plate85-slot3-roi11,20250912,85,3,11,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi9,20250912-plate85-slot3-roi12,20250912,85,3,12,20250912_mem-mito,20250912_mem-mito,fish3,3.0,72.0,,350,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi1,20250912-plate85-slot4-roi1,20250912,85,4,1,20250912_mem-mito,20250912_mem-mito,fish4,4.0,72.0,,400,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi2,20250912-plate85-slot4-roi2,20250912,85,4,2,20250912_mem-mito,20250912_mem-mito,fish4,4.0,72.0,,300,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi3,20250912-plate85-slot4-roi3,20250912,85,4,3,20250912_mem-mito,20250912_mem-mito,fish4,4.0,72.0,,200,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi4,20250912-plate85-slot4-roi4,20250912,85,4,4,20250912_mem-mito,20250912_mem-mito,fish4,4.0,72.0,,200,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi5,20250912-plate85-slot4-roi5,20250912,85,4,5,20250912_mem-mito,20250912_mem-mito,fish4,4.0,72.0,,300,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi6,20250912-plate85-slot4-roi6,20250912,85,4,6,20250912_mem-mito,20250912_mem-mito,fish4,4.0,72.0,,350,20250912_mem-mito,2025-09-12,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish1_72hpf_roi1,20250915-plate86-slot1-roi1,20250915,86,1,1,20250915_mem-mito,20250915_mem-mito,fish1,1.0,72.0,,250,20250915_mem-mito,2025-09-15,2025-09-15,,ef1a:2xLynk:tdm:Halo,pSWIN05,is05,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish1_72hpf_roi2,20250915-plate86-slot1-roi2,20250915,86,1,2,20250915_mem-mito,20250915_mem-mito,fish1,1.0,72.0,,250,20250915_mem-mito,2025-09-15,2025-09-15,,ef1a:2xLynk:tdm:Halo,pSWIN05,is05,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish1_72hpf_roi3,20250915-plate86-slot1-roi3,20250915,86,1,3,20250915_mem-mito,20250915_mem-mito,fish1,1.0,72.0,,200,20250915_mem-mito,2025-09-15,2025-09-15,,ef1a:2xLynk:tdm:Halo,pSWIN05,is05,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish1_72hpf_roi4,20250915-plate86-slot1-roi4,20250915,86,1,4,20250915_mem-mito,20250915_mem-mito,fish1,1.0,72.0,,350,20250915_mem-mito,2025-09-15,2025-09-15,,ef1a:2xLynk:tdm:Halo,pSWIN05,is05,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish1_72hpf_roi5,20250915-plate86-slot1-roi5,20250915,86,1,5,20250915_mem-mito,20250915_mem-mito,fish1,1.0,72.0,,200,20250915_mem-mito,2025-09-15,2025-09-15,,ef1a:2xLynk:tdm:Halo,pSWIN05,is05,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish2_72hpf_roi1,20250915-plate86-slot2-roi1,20250915,86,2,1,20250915_mem-mito,20250915_mem-mito,fish2,2.0,72.0,,350,20250915_mem-mito,2025-09-15,2025-09-15,,ef1a:2xLynk:tdm:Halo,pSWIN05,is05,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish2_72hpf_roi2,20250915-plate86-slot2-roi2,20250915,86,2,2,20250915_mem-mito,20250915_mem-mito,fish2,2.0,72.0,,250,20250915_mem-mito,2025-09-15,2025-09-15,,ef1a:2xLynk:tdm:Halo,pSWIN05,is05,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
