date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_folder,roi_path_date_yyyymmdd,fish_folder,roi_folder,fish_id,fish_number,fish_age_hpf,fish_nickname,fish_raw_norm,roi_anatomy_tokens,roi_anatomy,fish_folder_patched,dataset_slug,dataset_slug_norm,sheet_slug_norm,date_mount_yyyymmdd,date_mount,Date imaged,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id
20250908_mem-mito,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi1,aang,20250908_mem-mito,20250908,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi1,20250908_mem-mito,20250908_mem-mito,20250908_mem-mito,20250908,2025-09-08,2025-09-08,1,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,,2xCox8A:mSG,,,2025-09-05,"skin, spinal_cord, hindbrain, brain, muscle, neuromast",Mitochondria,,X:\abcabc\Aang_Foundation\20250908_mem-mito,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,82,4,1,20250908-plate82-slot4-roi1
20250908_mem-mito,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5_24hpf_roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi2,aang,20250908_mem-mito,20250908,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi2,20250908_mem-mito,20250908_mem-mito,20250908_mem-mito,20250908,2025-09-08,2025-09-08,1,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,,2xCox8A:mSG,,,2025-09-05,"skin, spinal_cord, hindbrain, brain, muscle, neuromast",Mitochondria,,X:\abcabc\Aang_Foundation\20250908_mem-mito,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,82,4,2,20250908-plate82-slot4-roi2
20250908_mem-mito,fish5_24hpf_roi3,fish5_24hpf_roi3,fish5_24hpf_roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi3,aang,20250908_mem-mito,20250908,fish5_24hpf_roi3,fish5_24hpf_roi3,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi3,20250908_mem-mito,20250908_mem-mito,20250908_mem-mito,20250908,2025-09-08,2025-09-08,1,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,,2xCox8A:mSG,,,2025-09-05,"skin, spinal_cord, hindbrain, brain, muscle, neuromast",Mitochondria,,X:\abcabc\Aang_Foundation\20250908_mem-mito,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,82,4,3,20250908-plate82-slot4-roi3
20250908_mem-mito,fish5_24hpf_roi4,fish5_24hpf_roi4,fish5_24hpf_roi4,300,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi4,aang,20250908_mem-mito,20250908,fish5_24hpf_roi4,fish5_24hpf_roi4,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi4,20250908_mem-mito,20250908_mem-mito,20250908_mem-mito,20250908,2025-09-08,2025-09-08,1,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,,2xCox8A:mSG,,,2025-09-05,"skin, spinal_cord, hindbrain, brain, muscle, neuromast",Mitochondria,,X:\abcabc\Aang_Foundation\20250908_mem-mito,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,82,4,4,20250908-plate82-slot4-roi4
20250908_mem-mito,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi1,aang,20250908_mem-mito,20250908,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6,6.0,24.0,,fish6,[],,fish6_24hpf_roi1,20250908_mem-mito,20250908_mem-mito,20250908_mem-mito,20250908,2025-09-08,2025-09-08,1,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,,2xCox8A:mSG,,,2025-09-05,"skin, spinal_cord, hindbrain, brain, muscle, neuromast",Mitochondria,,X:\abcabc\Aang_Foundation\20250908_mem-mito,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,82,5,1,20250908-plate82-slot5-roi1
20250908_mem-mito,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6_24hpf_roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi2,aang,20250908_mem-mito,20250908,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6,6.0,24.0,,fish6,[],,fish6_24hpf_roi2,20250908_mem-mito,20250908_mem-mito,20250908_mem-mito,20250908,2025-09-08,2025-09-08,1,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,,2xCox8A:mSG,,,2025-09-05,"skin, spinal_cord, hindbrain, brain, muscle, neuromast",Mitochondria,,X:\abcabc\Aang_Foundation\20250908_mem-mito,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,82,5,2,20250908-plate82-slot5-roi2
20250908_mem-mito,fish6_24hpf_roi3,fish6_24hpf_roi3,fish6_24hpf_roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi3,aang,20250908_mem-mito,20250908,fish6_24hpf_roi3,fish6_24hpf_roi3,fish6,6.0,24.0,,fish6,[],,fish6_24hpf_roi3,20250908_mem-mito,20250908_mem-mito,20250908_mem-mito,20250908,2025-09-08,2025-09-08,1,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,,2xCox8A:mSG,,,2025-09-05,"skin, spinal_cord, hindbrain, brain, muscle, neuromast",Mitochondria,,X:\abcabc\Aang_Foundation\20250908_mem-mito,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,82,5,3,20250908-plate82-slot5-roi3
20250911_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi1,aang,20250911_mem-mito,20250911,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi1,20250911_mem-mito,20250911_mem-mito,20250911_mem-mito,20250911,2025-09-11,2025-09-11,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250911_mem-mito,sheet,20250911,1,inferred,20250911::20250911_mem-mito::1,83,1,1,20250911-plate83-slot1-roi1
20250911_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi2,aang,20250911_mem-mito,20250911,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi2,20250911_mem-mito,20250911_mem-mito,20250911_mem-mito,20250911,2025-09-11,2025-09-11,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250911_mem-mito,sheet,20250911,1,inferred,20250911::20250911_mem-mito::1,83,1,2,20250911-plate83-slot1-roi2
20250911_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi3,aang,20250911_mem-mito,20250911,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi3,20250911_mem-mito,20250911_mem-mito,20250911_mem-mito,20250911,2025-09-11,2025-09-11,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250911_mem-mito,sheet,20250911,1,inferred,20250911::20250911_mem-mito::1,83,1,3,20250911-plate83-slot1-roi3
20250911_mem-mito,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi4,aang,20250911_mem-mito,20250911,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi4,20250911_mem-mito,20250911_mem-mito,20250911_mem-mito,20250911,2025-09-11,2025-09-11,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250911_mem-mito,sheet,20250911,1,inferred,20250911::20250911_mem-mito::1,83,1,4,20250911-plate83-slot1-roi4
20250911_mem-mito,fish1_48hpf_roi5,fish1_48hpf_roi5,fish1_48hpf_roi5,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi5,aang,20250911_mem-mito,20250911,fish1_48hpf_roi5,fish1_48hpf_roi5,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi5,20250911_mem-mito,20250911_mem-mito,20250911_mem-mito,20250911,2025-09-11,2025-09-11,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250911_mem-mito,sheet,20250911,1,inferred,20250911::20250911_mem-mito::1,83,1,5,20250911-plate83-slot1-roi5
20250911_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi1,aang,20250911_mem-mito,20250911,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi1,20250911_mem-mito,20250911_mem-mito,20250911_mem-mito,20250911,2025-09-11,2025-09-11,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250911_mem-mito,sheet,20250911,1,inferred,20250911::20250911_mem-mito::1,83,2,1,20250911-plate83-slot2-roi1
20250911_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi2,aang,20250911_mem-mito,20250911,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi2,20250911_mem-mito,20250911_mem-mito,20250911_mem-mito,20250911,2025-09-11,2025-09-11,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250911_mem-mito,sheet,20250911,1,inferred,20250911::20250911_mem-mito::1,83,2,2,20250911-plate83-slot2-roi2
20250911_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi3,aang,20250911_mem-mito,20250911,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi3,20250911_mem-mito,20250911_mem-mito,20250911_mem-mito,20250911,2025-09-11,2025-09-11,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250911_mem-mito,sheet,20250911,1,inferred,20250911::20250911_mem-mito::1,83,2,3,20250911-plate83-slot2-roi3
20250912_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi1,aang,20250912_mem-mito,20250912,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi1,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,1,1,20250912-plate84-slot1-roi1
20250912_mem-mito,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,200,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi2,aang,20250912_mem-mito,20250912,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi2,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,1,2,20250912-plate84-slot1-roi2
20250912_mem-mito,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1_72hpf_roi3,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi3,aang,20250912_mem-mito,20250912,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi3,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,1,3,20250912-plate84-slot1-roi3
20250912_mem-mito,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1_72hpf_roi4,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi4,aang,20250912_mem-mito,20250912,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi4,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,1,4,20250912-plate84-slot1-roi4
20250912_mem-mito,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2_72hpf_roi1,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi1,aang,20250912_mem-mito,20250912,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi1,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,2,1,20250912-plate84-slot2-roi1
20250912_mem-mito,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,200,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi2,aang,20250912_mem-mito,20250912,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi2,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,2,2,20250912-plate84-slot2-roi2
20250912_mem-mito,fish2_72hpf_roi3,fish2_72hpf_roi3,fish2_72hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi3,aang,20250912_mem-mito,20250912,fish2_72hpf_roi3,fish2_72hpf_roi3,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi3,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,2,3,20250912-plate84-slot2-roi3
20250912_mem-mito,fish2_72hpf_roi4,fish2_72hpf_roi4,fish2_72hpf_roi4,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi4,aang,20250912_mem-mito,20250912,fish2_72hpf_roi4,fish2_72hpf_roi4,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi4,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,2,4,20250912-plate84-slot2-roi4
20250912_mem-mito,fish3_72hpf_roi1,fish3_72hpf_roi1,fish3_72hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi1,aang,20250912_mem-mito,20250912,fish3_72hpf_roi1,fish3_72hpf_roi1,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi1,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,3,1,20250912-plate84-slot3-roi1
20250912_mem-mito,fish3_72hpf_roi10,fish3_72hpf_roi10,fish3_72hpf_roi10,300,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi10,aang,20250912_mem-mito,20250912,fish3_72hpf_roi10,fish3_72hpf_roi10,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi10,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,3,2,20250912-plate84-slot3-roi2
20250912_mem-mito,fish3_72hpf_roi11,fish3_72hpf_roi11,fish3_72hpf_roi11,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi11,aang,20250912_mem-mito,20250912,fish3_72hpf_roi11,fish3_72hpf_roi11,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi11,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,3,3,20250912-plate84-slot3-roi3
20250912_mem-mito,fish3_72hpf_roi12,fish3_72hpf_roi12,fish3_72hpf_roi12,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi12,aang,20250912_mem-mito,20250912,fish3_72hpf_roi12,fish3_72hpf_roi12,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi12,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,3,4,20250912-plate84-slot3-roi4
20250912_mem-mito,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3_72hpf_roi2,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi2,aang,20250912_mem-mito,20250912,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi2,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,3,5,20250912-plate84-slot3-roi5
20250912_mem-mito,fish3_72hpf_roi3,fish3_72hpf_roi3,fish3_72hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi3,aang,20250912_mem-mito,20250912,fish3_72hpf_roi3,fish3_72hpf_roi3,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi3,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,3,6,20250912-plate84-slot3-roi6
20250912_mem-mito,fish3_72hpf_roi4,fish3_72hpf_roi4,fish3_72hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi4,aang,20250912_mem-mito,20250912,fish3_72hpf_roi4,fish3_72hpf_roi4,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi4,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,3,7,20250912-plate84-slot3-roi7
20250912_mem-mito,fish3_72hpf_roi5,fish3_72hpf_roi5,fish3_72hpf_roi5,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi5,aang,20250912_mem-mito,20250912,fish3_72hpf_roi5,fish3_72hpf_roi5,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi5,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,3,8,20250912-plate84-slot3-roi8
20250912_mem-mito,fish3_72hpf_roi6,fish3_72hpf_roi6,fish3_72hpf_roi6,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi6,aang,20250912_mem-mito,20250912,fish3_72hpf_roi6,fish3_72hpf_roi6,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi6,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,3,9,20250912-plate84-slot3-roi9
20250912_mem-mito,fish3_72hpf_roi7,fish3_72hpf_roi7,fish3_72hpf_roi7,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi7,aang,20250912_mem-mito,20250912,fish3_72hpf_roi7,fish3_72hpf_roi7,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi7,20250912_mem-mito,20250912_mem-mito,20250912_mem-mito,20250912,2025-09-12,2025-09-12,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-09,"skin, spinal_cord, hindbrain, brain, muscle, tail",,,X:\abcabc\Aang_Foundation\20250912_mem-mito,sheet,20250912,1,inferred,20250912::20250912_mem-mito::1,84,3,10,20250912-plate84-slot3-roi10
